ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
210000355,"02/04/2021, 10:30:00 am","02/06/2021, 4:00:54 am",PALO ALTO,CA,94303,E CHARLESTON RD & FABIAN WAY,RMS: N&D/POSSESS/SALES,Quality of Life,N&D/POSSESS/SALES</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-04 03:31:00
210000354,"02/04/2021, 1:49:00 am","02/06/2021, 4:00:54 am",PALO ALTO,CA,94303,2600 Block ROSS RD,RMS: TRAFFIC/STOLEN/LOST PLATE,Traffic,TRAFFIC/STOLEN/LOST PLATE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-03 18:49:00
210000352,"02/03/2021, 7:50:00 pm","02/06/2021, 4:00:53 am",PALO ALTO,CA,94303,2100 Block W BAYSHORE RD,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-03 13:11:00
210000345,"02/02/2021, 9:30:00 pm","02/06/2021, 4:00:52 am",PALO ALTO,CA,94306,200 Block CALIFORNIA AV,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 14:30:00
210000344,"01/30/2021, 11:45:00 pm","02/06/2021, 4:00:52 am",PALO ALTO,CA,94301,400 Block UNIVERSITY AV,RMS: THEFT PETTY/SHOPLIFT,Theft,THEFT PETTY/SHOPLIFT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 14:00:00
210000263,"01/15/2021, 8:40:00 am","02/06/2021, 4:30:19 am",PALO ALTO,CA,94301,500 Block BRYANT ST,RMS: THEFT GRAND/SCAM,Theft,THEFT GRAND/SCAM</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-27 12:10:00
218000093,"01/30/2021, 6:15:00 pm","02/05/2021, 12:27:55 pm",PALO ALTO,CA,94306,EL CAMINO REAL & CALIFORNIA AV,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 11:22:00
218000092,"01/31/2021, 9:20:00 pm","02/05/2021, 12:27:55 pm",PALO ALTO,CA,94306,2700 Block MIDDLEFIELD RD,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 15:38:00
218000080,"01/09/2021, 7:00:00 pm","02/05/2021, 12:27:50 pm",PALO ALTO,CA,94304,1500 Block DRAKE WAY,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 11:33:00
218000090,"02/01/2021, 4:00:00 pm","02/05/2021, 3:07:34 am",PALO ALTO,CA,94306,2800 Block MIDDLEFIELD RD,RMS: THEFT PETTY/AUTO ACCESSORY,Theft from Vehicle,THEFT PETTY/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 09:06:00
218000089,"02/01/2021, 5:11:00 pm","02/05/2021, 3:07:44 am",PALO ALTO,CA,94301,RAMONA ST & HOMER AV,RMS: VANDALISM/MISDEMEANOR,Property Crime,VANDALISM/MISDEMEANOR</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 15:26:00
218000088,"02/01/2021, 11:40:00 am","02/05/2021, 3:07:43 am",PALO ALTO,CA,94301,100 Block MELVILLE AV,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 10:54:00
218000087,"02/01/2021, 2:15:00 am","02/05/2021, 3:07:43 am",PALO ALTO,CA,94306,500 Block THAIN WAY,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 09:27:00
218000086,"01/28/2021, 2:25:00 am","02/05/2021, 3:07:43 am",PALO ALTO,CA,94303,800 Block WARREN WAY,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 19:34:00
218000084,"01/31/2021, 5:00:00 pm","02/05/2021, 3:07:43 am",PALO ALTO,CA,94301,100 Block EMERSON ST,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 10:00:00
218000083,"01/30/2021, 2:25:00 am","02/05/2021, 3:07:43 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 10:50:00
218000082,"01/28/2021, 4:20:00 pm","02/05/2021, 3:07:42 am",PALO ALTO,CA,94306,4200 Block EL CAMINO REAL,RMS: VANDALISM/MISDEMEANOR,Property Crime,VANDALISM/MISDEMEANOR</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 13:32:00
218000081,"01/29/2021, 6:40:00 pm","02/05/2021, 3:07:42 am",PALO ALTO,CA,94303,2300 Block EMBARCADERO RD,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 14:46:00
218000079,"01/22/2021, 2:30:00 pm","02/05/2021, 3:07:42 am",PALO ALTO,CA,94303,3100 Block LOUIS RD,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 15:06:00
218000078,"01/27/2021, 11:20:00 pm","02/05/2021, 3:07:42 am",PALO ALTO,CA,94306,400 Block SHERIDAN AV,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 12:27:00
210000334,"02/01/2021, 8:15:00 pm","02/05/2021, 3:08:45 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 14:03:00
218000076,"01/28/2021, 5:00:00 am","02/05/2021, 3:07:42 am",PALO ALTO,CA,94303,2400 Block W BAYSHORE RD,RMS: VANDALISM/MISDEMEANOR,Property Crime,VANDALISM/MISDEMEANOR</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 09:01:00
210000353,"02/04/2021, 1:00:00 am","02/05/2021, 3:08:51 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: THEFT PETTY/SHOPLIFT,Theft,THEFT PETTY/SHOPLIFT</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-03 18:40:00
210000350,"02/03/2021, 6:15:00 pm","02/05/2021, 3:08:50 am",PALO ALTO,CA,94306,EL CAMINO REAL & PARK AV,RMS: BICYCLE/ABANDONED,Traffic,BICYCLE/ABANDONED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-03 11:15:00
210000349,"02/03/2021, 5:56:00 pm","02/05/2021, 3:08:50 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-03 10:56:00
210000348,"02/03/2021, 5:00:00 pm","02/05/2021, 3:08:50 am",PALO ALTO,CA,94301,HAMILTON AV & RAMONA ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-02-03 10:00:00
210000343,"01/28/2021, 1:14:00 am","02/05/2021, 3:08:49 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 14:00:00
210000346,"02/03/2021, 12:47:00 am","02/04/2021, 4:29:02 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: ROBBERY/STRONG ARM,Robbery,ROBBERY/STRONG ARM</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-02 17:47:00
210000341,"02/02/2021, 4:00:00 am","02/04/2021, 4:29:01 am",PALO ALTO,CA,94301,400 Block BRYANT ST,RMS: VANDALISM/FELONY,Property Crime,VANDALISM/FELONY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 11:28:00
210000332,"02/01/2021, 7:56:00 pm","02/04/2021, 4:28:58 am",PALO ALTO,CA,94301,800 Block EL CAMINO REAL,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 12:56:00
210000304,"01/29/2021, 3:03:00 pm","02/04/2021, 4:28:46 am",PALO ALTO,CA,94301,400 Block BRYANT ST,RMS: ARSON/MISC,Other,ARSON/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 13:00:00
210000342,"02/01/2021, 11:00:00 pm","02/04/2021, 3:51:59 am",PALO ALTO,CA,94306,2800 Block PARK BLVD,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-02 13:00:00
210000339,"02/02/2021, 2:23:00 am","02/03/2021, 3:27:35 am",PALO ALTO,CA,94306,4200 Block WILKIE WAY,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 22:58:00
210000338,"02/02/2021, 4:58:00 am","02/03/2021, 3:27:35 am",PALO ALTO,CA,94303,900 Block INDUSTRIAL AV,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 21:58:00
210000337,"02/01/2021, 11:50:00 pm","02/03/2021, 3:27:35 am",PALO ALTO,CA,94301,800 Block ALMA ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 16:50:00
210000336,"02/01/2021, 11:08:00 pm","02/03/2021, 3:27:35 am",PALO ALTO,CA,94301,MIDDLEFIELD RD & N CALIFORNIA AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 16:08:00
210000335,"01/30/2021, 12:00:00 am","02/03/2021, 3:27:35 am",PALO ALTO,CA,94303,800 Block FIELDING DR,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 15:50:00
210000333,"02/01/2021, 7:50:00 pm","02/03/2021, 3:27:34 am",PALO ALTO,CA,94303,2400 Block BURNHAM WAY,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 12:58:00
210000331,"02/01/2021, 12:30:00 am","02/03/2021, 3:27:34 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: THEFT GRAND/SHOPLIFT,Theft,THEFT GRAND/SHOPLIFT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 12:10:00
210000330,"01/31/2021, 11:30:00 pm","02/03/2021, 3:27:34 am",PALO ALTO,CA,94301,1100 Block CHANNING AV,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 09:56:00
210000328,"02/01/2021, 3:00:00 am","02/03/2021, 3:27:34 am",PALO ALTO,CA,94306,2000 Block HANOVER ST,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 09:00:00
210000324,"02/01/2021, 1:32:00 am","02/03/2021, 3:27:33 am",PALO ALTO,CA,94303,2400 Block W BAYSHORE RD,RMS: DUI ADULT/MISC,Traffic,DUI ADULT/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-31 18:32:00
210000321,"01/31/2021, 9:13:00 pm","02/03/2021, 3:27:33 am",PALO ALTO,CA,94306,1500 Block BLOCK EL CAMINO REAL,RMS: MUNI CODE/MISC,Proactive Policing,MUNI CODE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 14:13:00
210000319,"01/31/2021, 8:04:00 pm","02/03/2021, 3:27:32 am",PALO ALTO,CA,94301,300 Block UNIVERSITY AV,RMS: PETTY THEFT,Theft,PETTY THEFT</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-31 13:04:00
210000292,"01/28/2021, 1:30:00 pm","02/03/2021, 3:27:30 am",PALO ALTO,CA,94301,1000 Block CHANNING AV,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 13:33:00
210000327,"02/01/2021, 5:30:00 am","02/02/2021, 3:40:12 am",PALO ALTO,CA,94303,MIDDLEFIELD RD & EMBARCADERO RD,RMS: VANDALISM/FELONY,Property Crime,VANDALISM/FELONY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 22:48:00
210000326,"02/01/2021, 4:16:00 am","02/02/2021, 3:40:47 am",PALO ALTO,CA,94306,2000 Block EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 21:16:00
210000325,"02/01/2021, 3:00:00 am","02/02/2021, 3:40:47 am",PALO ALTO,CA,94301,700 Block RAMONA ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-31 20:00:00
210000323,"01/31/2021, 10:49:00 pm","02/02/2021, 3:40:47 am",PALO ALTO,CA,94306,3800 Block EL CAMINO REAL,RMS: DRUNK IN PUBLIC ADULT/MISC,Quality of Life,DRUNK IN PUBLIC ADULT/MISC</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-31 15:49:00
210000322,"01/31/2021, 8:50:00 pm","02/02/2021, 3:40:46 am",PALO ALTO,CA,94022,4200 Block EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 14:05:00
210000318,"01/31/2021, 5:17:00 pm","02/02/2021, 3:40:46 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-31 10:17:00
210000317,"01/25/2021, 12:00:00 am","02/02/2021, 3:40:46 am",PALO ALTO,CA,94301,1300 Block WAVERLEY ST,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 09:08:00
210000316,"01/31/2021, 5:45:00 am","02/02/2021, 3:40:46 am",PALO ALTO,CA,94304,700 Block PAGE MILL RD,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 08:51:00
210000315,"01/31/2021, 3:45:00 am","02/02/2021, 3:40:46 am",PALO ALTO,CA,94304,700 Block PAGE MILL RD,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-31 08:50:00
210000311,"01/30/2021, 10:50:00 pm","02/02/2021, 3:40:46 am",PALO ALTO,CA,94306,200 Block W MEADOW DR,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 15:54:00
210000310,"01/30/2021, 9:09:00 pm","02/02/2021, 3:40:45 am",PALO ALTO,CA,94301,1 Block ENCINA AV,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-30 14:09:00
210000309,"01/30/2021, 9:10:00 pm","02/02/2021, 3:40:45 am",PALO ALTO,CA,94025,100 Block EL CAMINO REAL,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-30 14:44:00
210000308,"01/30/2021, 9:50:00 pm","02/02/2021, 3:40:45 am",PALO ALTO,CA,94306,3100 Block EL CAMINO REAL,RMS: VEHICLE/STORED,Traffic,VEHICLE/STORED</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 14:50:00
210000307,"01/30/2021, 8:41:00 pm","02/02/2021, 3:40:45 am",PALO ALTO,CA,94306,2600 Block BRYANT ST,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 13:41:00
210000303,"01/28/2021, 5:28:00 pm","02/02/2021, 3:40:45 am",PALO ALTO,CA,94303,800 Block RORKE WAY,RMS: CRIMINAL THREAT/ELECTRONIC DEV,Other,CRIMINAL THREAT/ELECTRONIC DEV</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-30 10:19:00
210000300,"01/30/2021, 1:30:00 am","02/02/2021, 3:40:44 am",PALO ALTO,CA,94301,500 Block CENTER DR,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 22:02:00
210000299,"01/30/2021, 2:30:00 am","02/02/2021, 3:40:44 am",PALO ALTO,CA,94306,200 Block WHITCLEM DR,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 20:00:00
210000297,"01/29/2021, 10:10:00 pm","02/02/2021, 3:40:44 am",PALO ALTO,CA,94304,300 Block PASTEUR DR,RMS: BATTERY/SIMPLE,Assault,BATTERY/SIMPLE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 15:24:00
210000294,"01/29/2021, 1:30:00 am","02/02/2021, 3:40:44 am",PALO ALTO,CA,94306,400 Block FERNE AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 14:37:00
210000290,"01/29/2021, 8:38:00 pm","02/02/2021, 3:40:44 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-29 13:38:00
210000289,"01/29/2021, 9:59:00 am","02/02/2021, 3:40:43 am",PALO ALTO,CA,94303,700 Block MONTROSE AV,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 10:15:00
210000288,"01/29/2021, 9:03:00 am","02/02/2021, 3:40:43 am",PALO ALTO,CA,94301,QUARRY RD & EL CAMINO REAL,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-29 02:03:00
210000287,"01/29/2021, 6:05:00 am","02/02/2021, 3:40:43 am",PALO ALTO,CA,.,100 Block ARBORETUM RD,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 23:09:00
210000286,"01/25/2021, 8:00:00 pm","02/02/2021, 3:40:43 am",PALO ALTO,CA,94306,400 Block ALGER DR,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 21:28:00
210000285,"01/29/2021, 1:00:00 am","02/02/2021, 3:40:43 am",PALO ALTO,CA,94306,300 Block EDLEE AV,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 21:33:00
210000284,"01/29/2021, 4:08:00 am","02/02/2021, 3:40:42 am",PALO ALTO,CA,94303,1800 Block NEWELL RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 21:08:00
210000283,"01/29/2021, 1:40:00 am","02/02/2021, 3:40:42 am",PALO ALTO,CA,94303,1000 Block COLORADO AV,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-28 19:01:00
210000280,"01/26/2021, 10:54:00 am","02/02/2021, 3:40:42 am",PALO ALTO,CA,94301,800 Block WEBSTER ST,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 15:43:00
210000274,"01/19/2021, 12:26:00 am","02/02/2021, 3:40:41 am",PALO ALTO,CA,94303,800 Block ALTAIRE WK,RMS: BURGLARY/RESIDENTIAL,Breaking & Entering,BURGLARY/RESIDENTIAL</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 11:15:00
210000279,"01/28/2021, 10:21:00 pm","01/30/2021, 4:17:29 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 15:21:00
210000277,"01/28/2021, 7:45:00 pm","01/30/2021, 4:17:29 am",PALO ALTO,CA,94306,1500 Block EL CAMINO REAL,RMS: MUNI CODE/MISC,Proactive Policing,MUNI CODE/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-28 12:45:00
210000276,"01/28/2021, 7:34:00 pm","01/30/2021, 4:17:28 am",PALO ALTO,CA,94306,1500 Block EL CAMINO REAL,RMS: MUNI CODE/MISC,Proactive Policing,MUNI CODE/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-28 12:34:00
210000273,"01/28/2021, 5:30:00 pm","01/30/2021, 4:17:28 am",PALO ALTO,CA,94303,3200 Block E BAYSHORE RD,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 10:57:00
210000272,"01/28/2021, 5:11:00 pm","01/30/2021, 4:17:27 am",PALO ALTO,CA,94301,500 Block WEBSTER ST,RMS: PENAL CODE/FALSE INFO TO POLIC,Quality of Life,PENAL CODE/FALSE INFO TO POLIC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-28 10:11:00
210000271,"01/28/2021, 1:20:00 pm","01/30/2021, 4:17:27 am",PALO ALTO,CA,94303,3100 Block MIDDLEFIELD RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 06:20:00
210000206,"01/22/2021, 9:15:00 am","01/30/2021, 4:18:58 am",PALO ALTO,CA,94306,1500 Block EL CAMINO REAL,RMS: F&W/MISC,Other,F&W/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-22 02:15:00
218000077,"01/27/2021, 3:50:00 am","01/29/2021, 11:56:26 am",PALO ALTO,CA,94301,MIDDLEFIELD RD & HOMER AV,RMS: THEFT PETTY/AUTO ACCESSORY,Theft from Vehicle,THEFT PETTY/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 14:59:00
218000075,"01/27/2021, 2:32:00 pm","01/29/2021, 11:56:25 am",PALO ALTO,CA,94303,2700 Block MIDTOWN CT,RMS: THEFT PETTY/SCAM,Other,THEFT PETTY/SCAM</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-27 18:37:00
218000074,"01/26/2021, 5:00:00 pm","01/29/2021, 11:56:25 am",PALO ALTO,CA,94301,FOREST AV & BRYANT ST,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-26 17:32:00
218000073,"01/20/2021, 5:30:00 pm","01/29/2021, 11:56:24 am",PALO ALTO,CA,94301,600 Block EL CAMINO REAL,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-21 11:45:00
218000070,"01/24/2021, 9:20:00 pm","01/29/2021, 11:56:39 am",PALO ALTO,CA,94304,1500 Block ARASTRADERO RD,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-24 15:51:00
218000072,"01/20/2021, 9:00:00 pm","01/29/2021, 3:04:11 am",PALO ALTO,CA,94306,3300 Block SOUTH CT,RMS: IDENTITY THEFT/MISC.,Proactive Policing,IDENTITY THEFT/MISC.</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-22 16:26:00
218000071,"01/24/2021, 3:45:00 am","01/29/2021, 3:04:11 am",PALO ALTO,CA,94304,1300 Block OAK CREEK DR,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-23 21:46:00
218000069,"01/23/2021, 1:00:00 pm","01/29/2021, 3:04:11 am",PALO ALTO,CA,94301,200 Block HAWTHORNE AV,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-23 09:25:00
